node1,node2,label,weight
tt0114319,tt0114039,language,0.5
tt0114039,tt0114319,language,0.5
tt0114319,tt0112365,language,0.5
tt0112365,tt0114319,language,0.5
tt0114319,tt0118158,language,0.25
tt0118158,tt0114319,language,0.25
tt0114319,tt0116151,language,1.0
tt0116151,tt0114319,language,1.0
tt0114319,tt0115697,language,0.5
tt0115697,tt0114319,language,0.5
tt0114319,tt0113972,language,0.5
tt0113972,tt0114319,language,0.5
tt0114319,tt0117002,language,0.5
tt0117002,tt0114319,language,0.5
tt0114319,tt0114825,language,0.5
tt0114825,tt0114319,language,0.5
tt0114319,tt0115639,language,0.5
tt0115639,tt0114319,language,0.5
tt0114319,tt0115759,language,0.5
tt0115759,tt0114319,language,0.5
tt0114319,tt0113403,language,0.5
tt0113403,tt0114319,language,0.5
tt0114319,tt0113283,language,0.5
tt0113283,tt0114319,language,0.5
tt0114319,tt0115907,language,0.5
tt0115907,tt0114319,language,0.5
tt0114319,tt0115734,language,0.3333333333333333
tt0115734,tt0114319,language,0.3333333333333333
tt0114319,tt0117102,language,0.5
tt0117102,tt0114319,language,0.5
tt0114319,tt0118040,language,0.3333333333333333
tt0118040,tt0114319,language,0.3333333333333333
tt0114319,tt0116483,language,0.5
tt0116483,tt0114319,language,0.5
tt0114319,tt0112579,language,0.5
tt0112579,tt0114319,language,0.5
tt0114319,tt0117110,language,0.5
tt0117110,tt0114319,language,0.5
tt0114319,tt0112573,language,0.4
tt0112573,tt0114319,language,0.4
tt0114319,tt0075314,language,0.3333333333333333
tt0075314,tt0114319,language,0.3333333333333333
tt0114319,tt0113326,language,0.3333333333333333
tt0113326,tt0114319,language,0.3333333333333333
tt0114319,tt0115645,language,0.5
tt0115645,tt0114319,language,0.5
tt0114319,tt0112373,language,0.3333333333333333
tt0112373,tt0114319,language,0.3333333333333333
tt0114319,tt0115033,language,0.5
tt0115033,tt0114319,language,0.5
tt0114319,tt0116606,language,0.5
tt0116606,tt0114319,language,0.5
tt0114319,tt0112682,language,0.3333333333333333
tt0112682,tt0114319,language,0.3333333333333333
tt0114319,tt0113247,language,0.5
tt0113247,tt0114319,language,0.5
tt0112302,tt0114709,language,1.0
tt0114709,tt0112302,language,1.0
tt0112302,tt0113497,language,0.5
tt0113497,tt0112302,language,0.5
tt0112302,tt0113228,language,0.3333333333333333
tt0113228,tt0112302,language,0.3333333333333333
tt0112302,tt0114885,language,1.0
tt0114885,tt0112302,language,1.0
tt0112302,tt0113041,language,1.0
tt0113041,tt0112302,language,1.0
tt0112302,tt0113277,language,0.5
tt0113277,tt0112302,language,0.5
tt0112302,tt0114319,language,0.5
tt0114319,tt0112302,language,0.5
tt0112302,tt0114576,language,1.0
tt0114576,tt0112302,language,1.0
tt0112302,tt0113189,language,0.3333333333333333
tt0113189,tt0112302,language,0.3333333333333333
tt0112302,tt0112346,language,0.3333333333333333
tt0112346,tt0112302,language,0.3333333333333333
tt0112302,tt0112896,language,0.5
tt0112896,tt0112302,language,0.5
tt0112302,tt0112453,language,1.0
tt0112453,tt0112302,language,1.0
tt0112302,tt0113987,language,0.3333333333333333
tt0113987,tt0112302,language,0.3333333333333333
tt0112302,tt0112760,language,1.0
tt0112760,tt0112302,language,1.0
tt0112302,tt0112641,language,1.0
tt0112641,tt0112302,language,1.0
tt0112302,tt0114388,language,0.5
tt0114388,tt0112302,language,0.5
tt0112302,tt0113101,language,1.0
tt0113101,tt0112302,language,1.0
tt0112302,tt0112281,language,1.0
tt0112281,tt0112302,language,1.0
tt0112302,tt0113845,language,1.0
tt0113845,tt0112302,language,1.0
tt0112302,tt0113161,language,1.0
tt0113161,tt0112302,language,1.0
tt0112302,tt0112722,language,1.0
tt0112722,tt0112302,language,1.0
tt0112302,tt0112401,language,0.3333333333333333
tt0112401,tt0112302,language,0.3333333333333333
tt0112302,tt0114168,language,1.0
tt0114168,tt0112302,language,1.0
tt0112302,tt0113627,language,0.5
tt0113627,tt0112302,language,0.5
tt0112302,tt0114057,language,1.0
tt0114057,tt0112302,language,1.0
tt0112302,tt0114011,language,1.0
tt0114011,tt0112302,language,1.0
tt0112302,tt0114117,language,1.0
tt0114117,tt0112302,language,1.0
tt0112302,tt0112792,language,1.0
tt0112792,tt0112302,language,1.0
tt0112302,tt0114746,language,0.5
tt0114746,tt0112302,language,0.5
tt0112302,tt0112431,language,1.0
tt0112431,tt0112302,language,1.0
tt0112302,tt0112818,language,1.0
tt0112818,tt0112302,language,1.0
tt0112302,tt0113442,language,1.0
tt0113442,tt0112302,language,1.0
tt0112302,tt0112697,language,0.5
tt0112697,tt0112302,language,0.5
tt0112302,tt0112749,language,1.0
tt0112749,tt0112302,language,1.0
tt0112302,tt0114279,language,1.0
tt0114279,tt0112302,language,1.0
tt0112302,tt0112819,language,1.0
tt0112819,tt0112302,language,1.0
tt0112302,tt0114272,language,0.5
tt0114272,tt0112302,language,0.5
tt0112302,tt0113855,language,1.0
tt0113855,tt0112302,language,1.0
tt0112302,tt0114681,language,1.0
tt0114681,tt0112302,language,1.0
tt0112302,tt0113347,language,1.0
tt0113347,tt0112302,language,1.0
tt0112302,tt0114369,language,1.0
tt0114369,tt0112302,language,1.0
tt0112302,tt0114148,language,0.5
tt0114148,tt0112302,language,0.5
tt0112302,tt0114916,language,1.0
tt0114916,tt0112302,language,1.0
tt0112302,tt0114814,language,0.25
tt0114814,tt0112302,language,0.25
tt0112302,tt0113819,language,0.5
tt0113819,tt0112302,language,0.5
tt0112302,tt0112499,language,1.0
tt0112499,tt0112302,language,1.0
tt0112302,tt0113158,language,0.5
tt0113158,tt0112302,language,0.5
tt0112302,tt0113321,language,1.0
tt0113321,tt0112302,language,1.0
tt0112302,tt0113419,language,1.0
tt0113419,tt0112302,language,1.0
tt0112302,tt0116260,language,0.25
tt0116260,tt0112302,language,0.25
tt0112302,tt0113862,language,0.5
tt0113862,tt0112302,language,0.5
tt0112302,tt0116126,language,0.5
tt0116126,tt0112302,language,0.5
tt0112302,tt0118002,language,1.0
tt0118002,tt0112302,language,1.0
tt0112302,tt0115683,language,1.0
tt0115683,tt0112302,language,1.0
tt0112302,tt0116839,language,1.0
tt0116839,tt0112302,language,1.0
tt0112302,tt0113149,language,0.3333333333333333
tt0113149,tt0112302,language,0.3333333333333333
tt0112302,tt0113118,language,1.0
tt0113118,tt0112302,language,1.0
tt0112302,tt0116367,language,0.5
tt0116367,tt0112302,language,0.5
tt0112302,tt0113010,language,0.5
tt0113010,tt0112302,language,0.5
tt0112302,tt0113537,language,1.0
tt0113537,tt0112302,language,1.0
tt0112302,tt0113828,language,0.3333333333333333
tt0113828,tt0112302,language,0.3333333333333333
tt0112302,tt0115644,language,1.0
tt0115644,tt0112302,language,1.0
tt0112302,tt0115676,language,1.0
tt0115676,tt0112302,language,1.0
tt0112302,tt0114367,language,1.0
tt0114367,tt0112302,language,1.0
tt0112302,tt0112744,language,1.0
tt0112744,tt0112302,language,1.0
tt0112302,tt0116731,language,0.5
tt0116731,tt0112302,language,0.5
tt0112302,tt0114660,language,1.0
tt0114660,tt0112302,language,1.0
tt0112302,tt0114039,language,1.0
tt0114039,tt0112302,language,1.0
tt0112302,tt0112365,language,1.0
tt0112365,tt0112302,language,1.0
tt0112302,tt0118158,language,0.3333333333333333
tt0118158,tt0112302,language,0.3333333333333333
tt0112302,tt0116151,language,0.5
tt0116151,tt0112302,language,0.5
tt0112302,tt0115697,language,1.0
tt0115697,tt0112302,language,1.0
tt0112302,tt0113972,language,1.0
tt0113972,tt0112302,language,1.0
tt0112302,tt0117002,language,1.0
tt0117002,tt0112302,language,1.0
tt0112302,tt0114825,language,1.0
tt0114825,tt0112302,language,1.0
tt0112302,tt0115639,language,1.0
tt0115639,tt0112302,language,1.0
tt0112302,tt0115759,language,1.0
tt0115759,tt0112302,language,1.0
tt0112302,tt0113403,language,1.0
tt0113403,tt0112302,language,1.0
tt0112302,tt0113283,language,1.0
tt0113283,tt0112302,language,1.0
tt0112302,tt0115907,language,1.0
tt0115907,tt0112302,language,1.0
tt0112302,tt0115734,language,0.5
tt0115734,tt0112302,language,0.5
tt0112302,tt0117102,language,1.0
tt0117102,tt0112302,language,1.0
tt0112302,tt0118040,language,0.5
tt0118040,tt0112302,language,0.5
tt0112302,tt0116483,language,1.0
tt0116483,tt0112302,language,1.0
tt0112302,tt0112579,language,1.0
tt0112579,tt0112302,language,1.0
tt0112302,tt0117110,language,1.0
tt0117110,tt0112302,language,1.0
tt0112302,tt0112573,language,0.2
tt0112573,tt0112302,language,0.2
tt0112302,tt0075314,language,0.5
tt0075314,tt0112302,language,0.5
tt0112302,tt0113326,language,0.5
tt0113326,tt0112302,language,0.5
tt0112302,tt0115645,language,1.0
tt0115645,tt0112302,language,1.0
tt0112302,tt0112373,language,0.5
tt0112373,tt0112302,language,0.5
tt0112302,tt0115033,language,1.0
tt0115033,tt0112302,language,1.0
tt0112302,tt0116606,language,1.0
tt0116606,tt0112302,language,1.0
tt0114576,tt0114709,language,1.0
tt0114709,tt0114576,language,1.0
tt0114576,tt0113497,language,0.5
tt0113497,tt0114576,language,0.5
tt0114576,tt0113228,language,0.3333333333333333
tt0113228,tt0114576,language,0.3333333333333333
tt0114576,tt0114885,language,1.0
tt0114885,tt0114576,language,1.0
tt0114576,tt0113041,language,1.0
tt0113041,tt0114576,language,1.0
tt0114576,tt0113277,language,0.5
tt0113277,tt0114576,language,0.5
tt0114576,tt0114319,language,0.5
tt0114319,tt0114576,language,0.5
tt0114576,tt0112302,language,1.0
tt0112302,tt0114576,language,1.0
tt0114576,tt0113189,language,0.3333333333333333
tt0113189,tt0114576,language,0.3333333333333333
tt0114576,tt0112346,language,0.3333333333333333
tt0112346,tt0114576,language,0.3333333333333333
tt0114576,tt0112896,language,0.5
tt0112896,tt0114576,language,0.5
tt0114576,tt0112453,language,1.0
tt0112453,tt0114576,language,1.0
tt0114576,tt0113987,language,0.3333333333333333
tt0113987,tt0114576,language,0.3333333333333333
tt0114576,tt0112760,language,1.0
tt0112760,tt0114576,language,1.0
tt0114576,tt0112641,language,1.0
tt0112641,tt0114576,language,1.0
tt0114576,tt0114388,language,0.5
tt0114388,tt0114576,language,0.5
tt0114576,tt0113101,language,1.0
tt0113101,tt0114576,language,1.0
tt0114576,tt0112281,language,1.0
tt0112281,tt0114576,language,1.0
tt0114576,tt0113845,language,1.0
tt0113845,tt0114576,language,1.0
tt0114576,tt0113161,language,1.0
tt0113161,tt0114576,language,1.0
tt0114576,tt0112722,language,1.0
tt0112722,tt0114576,language,1.0
tt0114576,tt0112401,language,0.3333333333333333
tt0112401,tt0114576,language,0.3333333333333333
tt0114576,tt0114168,language,1.0
tt0114168,tt0114576,language,1.0
tt0114576,tt0113627,language,0.5
tt0113627,tt0114576,language,0.5
tt0114576,tt0114057,language,1.0
tt0114057,tt0114576,language,1.0
tt0114576,tt0114011,language,1.0
tt0114011,tt0114576,language,1.0
tt0114576,tt0114117,language,1.0
tt0114117,tt0114576,language,1.0
tt0114576,tt0112792,language,1.0
tt0112792,tt0114576,language,1.0
tt0114576,tt0114746,language,0.5
tt0114746,tt0114576,language,0.5
tt0114576,tt0112431,language,1.0
tt0112431,tt0114576,language,1.0
tt0114576,tt0112818,language,1.0
tt0112818,tt0114576,language,1.0
tt0114576,tt0113442,language,1.0
tt0113442,tt0114576,language,1.0
tt0114576,tt0112697,language,0.5
tt0112697,tt0114576,language,0.5
tt0114576,tt0112749,language,1.0
tt0112749,tt0114576,language,1.0
tt0114576,tt0114279,language,1.0
tt0114279,tt0114576,language,1.0
tt0114576,tt0112819,language,1.0
tt0112819,tt0114576,language,1.0
tt0114576,tt0114272,language,0.5
tt0114272,tt0114576,language,0.5
tt0114576,tt0113855,language,1.0
tt0113855,tt0114576,language,1.0
tt0114576,tt0114681,language,1.0
tt0114681,tt0114576,language,1.0
tt0114576,tt0113347,language,1.0
tt0113347,tt0114576,language,1.0
tt0114576,tt0114369,language,1.0
tt0114369,tt0114576,language,1.0
tt0114576,tt0114148,language,0.5
tt0114148,tt0114576,language,0.5
tt0114576,tt0114916,language,1.0
tt0114916,tt0114576,language,1.0
tt0114576,tt0114814,language,0.25
tt0114814,tt0114576,language,0.25
tt0114576,tt0113819,language,0.5
tt0113819,tt0114576,language,0.5
tt0114576,tt0112499,language,1.0
tt0112499,tt0114576,language,1.0
tt0114576,tt0113158,language,0.5
tt0113158,tt0114576,language,0.5
tt0114576,tt0113321,language,1.0
tt0113321,tt0114576,language,1.0
tt0114576,tt0113419,language,1.0
tt0113419,tt0114576,language,1.0
tt0114576,tt0116260,language,0.25
tt0116260,tt0114576,language,0.25
tt0114576,tt0113862,language,0.5
tt0113862,tt0114576,language,0.5
tt0114576,tt0116126,language,0.5
tt0116126,tt0114576,language,0.5
tt0114576,tt0118002,language,1.0
tt0118002,tt0114576,language,1.0
tt0114576,tt0115683,language,1.0
tt0115683,tt0114576,language,1.0
tt0114576,tt0116839,language,1.0
tt0116839,tt0114576,language,1.0
tt0114576,tt0113149,language,0.3333333333333333
tt0113149,tt0114576,language,0.3333333333333333
tt0114576,tt0113118,language,1.0
tt0113118,tt0114576,language,1.0
tt0114576,tt0116367,language,0.5
tt0116367,tt0114576,language,0.5
tt0114576,tt0113010,language,0.5
tt0113010,tt0114576,language,0.5
tt0114576,tt0113537,language,1.0
tt0113537,tt0114576,language,1.0
tt0114576,tt0113828,language,0.3333333333333333
tt0113828,tt0114576,language,0.3333333333333333
tt0114576,tt0115644,language,1.0
tt0115644,tt0114576,language,1.0
tt0114576,tt0115676,language,1.0
tt0115676,tt0114576,language,1.0
tt0114576,tt0114367,language,1.0
tt0114367,tt0114576,language,1.0
tt0114576,tt0112744,language,1.0
tt0112744,tt0114576,language,1.0
tt0114576,tt0116731,language,0.5
tt0116731,tt0114576,language,0.5
tt0114576,tt0114660,language,1.0
tt0114660,tt0114576,language,1.0
tt0114576,tt0114039,language,1.0
tt0114039,tt0114576,language,1.0
tt0114576,tt0112365,language,1.0
tt0112365,tt0114576,language,1.0
tt0114576,tt0118158,language,0.3333333333333333
tt0118158,tt0114576,language,0.3333333333333333
tt0114576,tt0116151,language,0.5
tt0116151,tt0114576,language,0.5
tt0114576,tt0115697,language,1.0
tt0115697,tt0114576,language,1.0
tt0114576,tt0113972,language,1.0
tt0113972,tt0114576,language,1.0
tt0114576,tt0117002,language,1.0
tt0117002,tt0114576,language,1.0
tt0114576,tt0114825,language,1.0
tt0114825,tt0114576,language,1.0
tt0114576,tt0115639,language,1.0
tt0115639,tt0114576,language,1.0
tt0114576,tt0115759,language,1.0
tt0115759,tt0114576,language,1.0
tt0114576,tt0113403,language,1.0
tt0113403,tt0114576,language,1.0
tt0114576,tt0113283,language,1.0
tt0113283,tt0114576,language,1.0
tt0114576,tt0115907,language,1.0
tt0115907,tt0114576,language,1.0
tt0114576,tt0115734,language,0.5
tt0115734,tt0114576,language,0.5
tt0114576,tt0117102,language,1.0
tt0117102,tt0114576,language,1.0
tt0114576,tt0118040,language,0.5
tt0118040,tt0114576,language,0.5
tt0114576,tt0116483,language,1.0
tt0116483,tt0114576,language,1.0
tt0114576,tt0112579,language,1.0
tt0112579,tt0114576,language,1.0
tt0114576,tt0117110,language,1.0
tt0117110,tt0114576,language,1.0
tt0114576,tt0112573,language,0.2
tt0112573,tt0114576,language,0.2
tt0114576,tt0075314,language,0.5
tt0075314,tt0114576,language,0.5
tt0114576,tt0113326,language,0.5
tt0113326,tt0114576,language,0.5
tt0114576,tt0115645,language,1.0
tt0115645,tt0114576,language,1.0
tt0114576,tt0112373,language,0.5
tt0112373,tt0114576,language,0.5
tt0114576,tt0115033,language,1.0
tt0115033,tt0114576,language,1.0
tt0114576,tt0116606,language,1.0
tt0116606,tt0114576,language,1.0
tt0113189,tt0114709,language,0.3333333333333333
tt0114709,tt0113189,language,0.3333333333333333
tt0113189,tt0113497,language,0.25
tt0113497,tt0113189,language,0.25
tt0113189,tt0113228,language,0.2
tt0113228,tt0113189,language,0.2
tt0113189,tt0114885,language,0.3333333333333333
tt0114885,tt0113189,language,0.3333333333333333
tt0113189,tt0113041,language,0.3333333333333333
tt0113041,tt0113189,language,0.3333333333333333
tt0113189,tt0113277,language,0.6666666666666666
tt0113277,tt0113189,language,0.6666666666666666
tt0113189,tt0114319,language,0.25
tt0114319,tt0113189,language,0.25
tt0113189,tt0112302,language,0.3333333333333333
tt0112302,tt0113189,language,0.3333333333333333
tt0113189,tt0114576,language,0.3333333333333333
tt0114576,tt0113189,language,0.3333333333333333
tt0113189,tt0112346,language,0.5
tt0112346,tt0113189,language,0.5
tt0113189,tt0112896,language,0.25
tt0112896,tt0113189,language,0.25
tt0113189,tt0112453,language,0.3333333333333333
tt0112453,tt0113189,language,0.3333333333333333
tt0113189,tt0113987,language,0.5
tt0113987,tt0113189,language,0.5
tt0113189,tt0112760,language,0.3333333333333333
tt0112760,tt0113189,language,0.3333333333333333
tt0113189,tt0112641,language,0.3333333333333333
tt0112641,tt0113189,language,0.3333333333333333
tt0113189,tt0114388,language,0.25
tt0114388,tt0113189,language,0.25
tt0113189,tt0113101,language,0.3333333333333333
tt0113101,tt0113189,language,0.3333333333333333
tt0113189,tt0112281,language,0.3333333333333333
tt0112281,tt0113189,language,0.3333333333333333
tt0113189,tt0113845,language,0.3333333333333333
tt0113845,tt0113189,language,0.3333333333333333
tt0113189,tt0113161,language,0.3333333333333333
tt0113161,tt0113189,language,0.3333333333333333
tt0113189,tt0112722,language,0.3333333333333333
tt0112722,tt0113189,language,0.3333333333333333
tt0113189,tt0112401,language,0.5
tt0112401,tt0113189,language,0.5
tt0113189,tt0114168,language,0.3333333333333333
tt0114168,tt0113189,language,0.3333333333333333
tt0113189,tt0113627,language,0.6666666666666666
tt0113627,tt0113189,language,0.6666666666666666
tt0113189,tt0114057,language,0.3333333333333333
tt0114057,tt0113189,language,0.3333333333333333
tt0113189,tt0114011,language,0.3333333333333333
tt0114011,tt0113189,language,0.3333333333333333
tt0113189,tt0114117,language,0.3333333333333333
tt0114117,tt0113189,language,0.3333333333333333
tt0113189,tt0112792,language,0.3333333333333333
tt0112792,tt0113189,language,0.3333333333333333
tt0113189,tt0114746,language,0.25
tt0114746,tt0113189,language,0.25
tt0113189,tt0112431,language,0.3333333333333333
tt0112431,tt0113189,language,0.3333333333333333
tt0113189,tt0112818,language,0.3333333333333333
tt0112818,tt0113189,language,0.3333333333333333
tt0113189,tt0113442,language,0.3333333333333333
tt0113442,tt0113189,language,0.3333333333333333
tt0113189,tt0112697,language,0.6666666666666666
tt0112697,tt0113189,language,0.6666666666666666
tt0113189,tt0112749,language,0.3333333333333333
tt0112749,tt0113189,language,0.3333333333333333
tt0113189,tt0114279,language,0.3333333333333333
tt0114279,tt0113189,language,0.3333333333333333
tt0113189,tt0112819,language,0.3333333333333333
tt0112819,tt0113189,language,0.3333333333333333
tt0113189,tt0114272,language,0.25
tt0114272,tt0113189,language,0.25
tt0113189,tt0113855,language,0.3333333333333333
tt0113855,tt0113189,language,0.3333333333333333
tt0113189,tt0114681,language,0.3333333333333333
tt0114681,tt0113189,language,0.3333333333333333
tt0113189,tt0113347,language,0.3333333333333333
tt0113347,tt0113189,language,0.3333333333333333
tt0113189,tt0114369,language,0.3333333333333333
tt0114369,tt0113189,language,0.3333333333333333
tt0113189,tt0114148,language,0.25
tt0114148,tt0113189,language,0.25
tt0113189,tt0114916,language,0.3333333333333333
tt0114916,tt0113189,language,0.3333333333333333
tt0113189,tt0114814,language,0.4
tt0114814,tt0113189,language,0.4
tt0113189,tt0113819,language,0.25
tt0113819,tt0113189,language,0.25
tt0113189,tt0112499,language,0.3333333333333333
tt0112499,tt0113189,language,0.3333333333333333
tt0113189,tt0113158,language,0.25
tt0113158,tt0113189,language,0.25
tt0113189,tt0113321,language,0.3333333333333333
tt0113321,tt0113189,language,0.3333333333333333
tt0113189,tt0113419,language,0.3333333333333333
tt0113419,tt0113189,language,0.3333333333333333
tt0113189,tt0116260,language,0.4
tt0116260,tt0113189,language,0.4
tt0113189,tt0113862,language,0.25
tt0113862,tt0113189,language,0.25
tt0113189,tt0116126,language,0.6666666666666666
tt0116126,tt0113189,language,0.6666666666666666
tt0113189,tt0118002,language,0.3333333333333333
tt0118002,tt0113189,language,0.3333333333333333
tt0113189,tt0115683,language,0.3333333333333333
tt0115683,tt0113189,language,0.3333333333333333
tt0113189,tt0116839,language,0.3333333333333333
tt0116839,tt0113189,language,0.3333333333333333
tt0113189,tt0113149,language,0.5
tt0113149,tt0113189,language,0.5
tt0113189,tt0113118,language,0.3333333333333333
tt0113118,tt0113189,language,0.3333333333333333
tt0113189,tt0116367,language,0.6666666666666666
tt0116367,tt0113189,language,0.6666666666666666
tt0113189,tt0113010,language,0.6666666666666666
tt0113010,tt0113189,language,0.6666666666666666
tt0113189,tt0113537,language,0.3333333333333333
tt0113537,tt0113189,language,0.3333333333333333
tt0113189,tt0113828,language,0.2
tt0113828,tt0113189,language,0.2
tt0113189,tt0115644,language,0.3333333333333333
tt0115644,tt0113189,language,0.3333333333333333
tt0113189,tt0115676,language,0.3333333333333333
tt0115676,tt0113189,language,0.3333333333333333
tt0113189,tt0114367,language,0.3333333333333333
tt0114367,tt0113189,language,0.3333333333333333
tt0113189,tt0112744,language,0.3333333333333333
tt0112744,tt0113189,language,0.3333333333333333
tt0113189,tt0116731,language,0.6666666666666666
tt0116731,tt0113189,language,0.6666666666666666
tt0113189,tt0114660,language,0.3333333333333333
tt0114660,tt0113189,language,0.3333333333333333
tt0113189,tt0114039,language,0.3333333333333333
tt0114039,tt0113189,language,0.3333333333333333
tt0113189,tt0112365,language,0.3333333333333333
tt0112365,tt0113189,language,0.3333333333333333
tt0113189,tt0118158,language,0.5
tt0118158,tt0113189,language,0.5
tt0113189,tt0116151,language,0.25
tt0116151,tt0113189,language,0.25
tt0113189,tt0115697,language,0.3333333333333333
tt0115697,tt0113189,language,0.3333333333333333
tt0113189,tt0113972,language,0.3333333333333333
tt0113972,tt0113189,language,0.3333333333333333
tt0113189,tt0117002,language,0.3333333333333333
tt0117002,tt0113189,language,0.3333333333333333
tt0113189,tt0114825,language,0.3333333333333333
tt0114825,tt0113189,language,0.3333333333333333
tt0113189,tt0115639,language,0.3333333333333333
tt0115639,tt0113189,language,0.3333333333333333
tt0113189,tt0115759,language,0.3333333333333333
tt0115759,tt0113189,language,0.3333333333333333
tt0113189,tt0113403,language,0.3333333333333333
tt0113403,tt0113189,language,0.3333333333333333
tt0113189,tt0113283,language,0.3333333333333333
tt0113283,tt0113189,language,0.3333333333333333
tt0113189,tt0115907,language,0.3333333333333333
tt0115907,tt0113189,language,0.3333333333333333
tt0113189,tt0115734,language,0.6666666666666666
tt0115734,tt0113189,language,0.6666666666666666
tt0113189,tt0117102,language,0.3333333333333333
tt0117102,tt0113189,language,0.3333333333333333
tt0113189,tt0118040,language,0.6666666666666666
tt0118040,tt0113189,language,0.6666666666666666
tt0113189,tt0116483,language,0.3333333333333333
tt0116483,tt0113189,language,0.3333333333333333
tt0113189,tt0112579,language,0.3333333333333333
tt0112579,tt0113189,language,0.3333333333333333
tt0113189,tt0117110,language,0.3333333333333333
tt0117110,tt0113189,language,0.3333333333333333
tt0113189,tt0112573,language,0.14285714285714285
tt0112573,tt0113189,language,0.14285714285714285
tt0113189,tt0075314,language,0.6666666666666666
tt0075314,tt0113189,language,0.6666666666666666
tt0113189,tt0113326,language,0.25
tt0113326,tt0113189,language,0.25
tt0113189,tt0115645,language,0.3333333333333333
tt0115645,tt0113189,language,0.3333333333333333
tt0113189,tt0112373,language,0.25
tt0112373,tt0113189,language,0.25
tt0113189,tt0115033,language,0.3333333333333333
tt0115033,tt0113189,language,0.3333333333333333
tt0113189,tt0116606,language,0.3333333333333333
tt0116606,tt0113189,language,0.3333333333333333
tt0113189,tt0110877,language,0.25
tt0110877,tt0113189,language,0.25
tt0112346,tt0114709,language,0.3333333333333333
tt0114709,tt0112346,language,0.3333333333333333
tt0112346,tt0113497,language,0.6666666666666666
tt0113497,tt0112346,language,0.6666666666666666
tt0112346,tt0113228,language,0.2
tt0113228,tt0112346,language,0.2
tt0112346,tt0114885,language,0.3333333333333333
tt0114885,tt0112346,language,0.3333333333333333
tt0112346,tt0113041,language,0.3333333333333333
tt0113041,tt0112346,language,0.3333333333333333
tt0112346,tt0113277,language,0.6666666666666666
tt0113277,tt0112346,language,0.6666666666666666
tt0112346,tt0114319,language,0.6666666666666666
tt0114319,tt0112346,language,0.6666666666666666
tt0112346,tt0112302,language,0.3333333333333333
tt0112302,tt0112346,language,0.3333333333333333
tt0112346,tt0114576,language,0.3333333333333333
tt0114576,tt0112346,language,0.3333333333333333
tt0112346,tt0113189,language,0.5
tt0113189,tt0112346,language,0.5
tt0112346,tt0112896,language,0.25
tt0112896,tt0112346,language,0.25
tt0112346,tt0112453,language,0.3333333333333333
tt0112453,tt0112346,language,0.3333333333333333
tt0112346,tt0113987,language,0.2
tt0113987,tt0112346,language,0.2
tt0112346,tt0112760,language,0.3333333333333333
tt0112760,tt0112346,language,0.3333333333333333
tt0112346,tt0112641,language,0.3333333333333333
tt0112641,tt0112346,language,0.3333333333333333
tt0112346,tt0114388,language,0.6666666666666666
tt0114388,tt0112346,language,0.6666666666666666
tt0112346,tt0113101,language,0.3333333333333333
tt0113101,tt0112346,language,0.3333333333333333
tt0112346,tt0112281,language,0.3333333333333333
tt0112281,tt0112346,language,0.3333333333333333
tt0112346,tt0113845,language,0.3333333333333333
tt0113845,tt0112346,language,0.3333333333333333
tt0112346,tt0113161,language,0.3333333333333333
tt0113161,tt0112346,language,0.3333333333333333
tt0112346,tt0112722,language,0.3333333333333333
tt0112722,tt0112346,language,0.3333333333333333
tt0112346,tt0112401,language,0.5
tt0112401,tt0112346,language,0.5
tt0112346,tt0114168,language,0.3333333333333333
tt0114168,tt0112346,language,0.3333333333333333
tt0112346,tt0113627,language,0.25
tt0113627,tt0112346,language,0.25
tt0112346,tt0114057,language,0.3333333333333333
tt0114057,tt0112346,language,0.3333333333333333
tt0112346,tt0114011,language,0.3333333333333333
tt0114011,tt0112346,language,0.3333333333333333
tt0112346,tt0114117,language,0.3333333333333333
tt0114117,tt0112346,language,0.3333333333333333
tt0112346,tt0112792,language,0.3333333333333333
tt0112792,tt0112346,language,0.3333333333333333
tt0112346,tt0114746,language,0.6666666666666666
tt0114746,tt0112346,language,0.6666666666666666
tt0112346,tt0112431,language,0.3333333333333333
tt0112431,tt0112346,language,0.3333333333333333
tt0112346,tt0112818,language,0.3333333333333333
tt0112818,tt0112346,language,0.3333333333333333
tt0112346,tt0113442,language,0.3333333333333333
tt0113442,tt0112346,language,0.3333333333333333
tt0112346,tt0112697,language,0.6666666666666666
tt0112697,tt0112346,language,0.6666666666666666
tt0112346,tt0112749,language,0.3333333333333333
tt0112749,tt0112346,language,0.3333333333333333
tt0112346,tt0114279,language,0.3333333333333333
tt0114279,tt0112346,language,0.3333333333333333
tt0112346,tt0112819,language,0.3333333333333333
tt0112819,tt0112346,language,0.3333333333333333
tt0112346,tt0114272,language,0.25
tt0114272,tt0112346,language,0.25
tt0112346,tt0113855,language,0.3333333333333333
tt0113855,tt0112346,language,0.3333333333333333
tt0112346,tt0114681,language,0.3333333333333333
tt0114681,tt0112346,language,0.3333333333333333
tt0112346,tt0113347,language,0.3333333333333333
tt0113347,tt0112346,language,0.3333333333333333
tt0112346,tt0114369,language,0.3333333333333333
tt0114369,tt0112346,language,0.3333333333333333
tt0112346,tt0114148,language,0.25
tt0114148,tt0112346,language,0.25
tt0112346,tt0114916,language,0.3333333333333333
tt0114916,tt0112346,language,0.3333333333333333
tt0112346,tt0114814,language,0.75
tt0114814,tt0112346,language,0.75
tt0112346,tt0113819,language,0.25
tt0113819,tt0112346,language,0.25
